file_name,gt_bboxes,type
rain_01189,"[[234 259  58  90]
 [406 244  61  87]
 [602 299  38  67]
 [780 311  42  62]
 [737 312  23  42]]",rain
rain_01190,"[[868 360  46  52]
 [705 403  51  67]
 [686 274  56  59]
 [559 316  39  54]
 [449 310  49  66]
 [297 277  42  66]
 [ 45 290  67  62]]",rain
rain_01191,"[[243 366  34  34]
 [663 431  26  34]
 [702 450  31  51]]",rain
rain_01192,"[[ 41 151  74 108]
 [  0 225  24  44]
 [245 206  71  61]
 [363 222  43  43]
 [515 151  51  84]
 [687 206  41  55]
 [745 188  60  74]]",rain
rain_01193,"[[183 241  32  48]
 [342  71  39  48]
 [574 336  19  24]]",rain
rain_01194,"[[629 722  34  50]
 [532 687  41  54]]",rain
rain_01195,"[[166 373  47  43]
 [283 325  42  54]
 [617 279  37  39]]",rain
rain_01196,[[807 411  18  27]],rain
rain_01197,[[464 631  68  92]],rain
rain_01198,"[[333 271  34  26]
 [508 292  15  16]
 [441 398  24  28]
 [420 410  24  32]
 [607 250  27  41]
 [826 273  27  27]]",rain
rain_01199,[[374 179  88 112]],rain
rain_01200,"[[888 177  31  44]
 [812 187  39  43]
 [767 192  35  51]
 [668 234  33  52]
 [614 205  27  34]
 [519 213  30  39]
 [423 211  25  32]
 [220 212  33  39]
 [ 90 184  23  29]]",rain
rain_02245,"[[167 330  45  40]
 [414 212  75  59]
 [528 321  35  45]
 [ 88 389  23  28]]",rain
rain_02301,"[[374 265  35  50]
 [474 267  31  44]
 [580 275  27  34]
 [674 259  28  36]
 [922 312  11  21]
 [330 289  27  32]]",rain
rain_02302,[[625 197  21  20]],rain
rain_02303,"[[312 118  26  33]
 [406 184  33  41]
 [445 140  25  28]
 [609 177  31  34]
 [906 192  70  90]]",rain
rain_02304,"[[ 129  247   25   24]
 [ 516  215   38   52]
 [ 579  169   35   60]
 [1013  308   10   25]
 [ 206  354   11   16]
 [ 228  367   14   15]]",rain
rain_02305,"[[216 146  32  36]
 [477 214  51  54]
 [395 130  36  36]
 [278 114  28  30]
 [154  91  28  36]
 [608 170  56  50]]",rain
rain_02306,[[541 219  11  16]],rain
rain_02307,"[[302 139  84 108]
 [524  87  77 102]
 [781 114  74  80]]",rain
rain_02308,"[[301 143  26  31]
 [865 202  37  20]]",rain
rain_02309,"[[255 188  40  42]
 [901 185  31  38]]",rain
rain_02310,[[474 352  81 110]],rain
rain_02311,"[[424 240  72 104]
 [584 166  84  92]
 [349 102  66 109]
 [202  44  61  86]
 [886   7  75  89]
 [986  40  37 133]
 [818  15  63  84]
 [341  37  32  47]]",rain
rain_02312,"[[512 128  69  85]
 [603  62  63  80]
 [282  85  57  68]
 [217 116  45  46]
 [424  71  46  54]
 [515   3  50  61]
 [689  12  59  75]
 [894  56  43  52]
 [184  85  32  47]]",rain
rain_02313,"[[462 197  98 109]
 [  0 303  61  80]
 [861 296  61  77]]",rain
rain_02314,"[[425 149  85 122]
 [742 645  43  58]]",rain
rain_02315,"[[627 247  20  31]
 [250 407  29  37]
 [444 355  16  16]
 [209 425  21  25]
 [274 307  21  25]
 [748 260  26  29]]",rain
rain_02316,"[[631 248  34  50]
 [410 201  33  46]]",rain
rain_02317,"[[153 413  24  26]
 [356 391  23  24]]",rain
rain_02318,"[[ 60 335  37  50]
 [158 327  44  49]
 [373 337  12  15]
 [305 354  11  15]
 [419 347  12  13]]",rain
rain_02319,"[[757  98  26  26]
 [813  95  29  32]
 [588 117  65  75]]",rain
rain_02320,"[[587 183  37  71]
 [  5 253  32  43]
 [139 332  26  32]
 [315 318  19  29]
 [297 339  24  34]]",rain
rain_02321,[[379 205  33  38]],rain
rain_02322,[[585  99  53  72]],rain
rain_02323,[[832 157  38  54]],rain
rain_02324,"[[254 109  35  24]
 [173 144  27  24]
 [198  56  14  11]
 [121 140  21  13]
 [126  50  12  10]]",rain
rain_02325,"[[ 225  156   72  101]
 [  18  109   64   76]
 [ 417   47   68   78]
 [ 631   73   57   79]
 [ 762  142   53   73]
 [ 564  138   53   74]
 [ 620   60   29   44]
 [1009   72   15   79]
 [ 342  236   53   43]]",rain
rain_02326,"[[736 353  25  28]
 [731 309  29  31]
 [115 331  27  26]]",rain
rain_02327,"[[106  68  77  92]
 [506  92  72  98]
 [686  12  51  56]
 [836  45  64  72]
 [477   3  64  55]
 [386   0  50  47]
 [971  47  46  51]
 [842   0  47  30]
 [349   6  39  33]
 [ 71  31  39  40]]",rain
rain_02329,"[[280 235  46  61]
 [606 210  43  51]
 [555 224  22  37]
 [429 211  26  38]
 [503 224  28  34]
 [213 155  52  90]
 [ 63 227  30  52]
 [401 204  23  30]]",rain
rain_02330,"[[377 169  39  48]
 [270 189  33  37]
 [716 121  12  12]
 [640 131  12  11]]",rain
rain_02142,[[331 280  47  63]],rain
rain_02331,[[500 202  24  34]],rain
rain_02332,"[[  0 289  43  82]
 [163  55  52  73]
 [418 169  55  86]
 [475   5  46  43]
 [656   3  44  48]
 [779  45  38  49]
 [866  93  43  51]
 [875  14  36  42]
 [969  15  43  53]]",rain
rain_02143,[[367 447  80  85]],rain
rain_02333,"[[ 96 357  34  41]
 [204 391  31  40]
 [412 376  62  65]
 [517 377  16  21]
 [556 385  18  17]
 [585 376  21  25]
 [633 394  22  24]
 [684 389  27  30]
 [661 379  17  22]
 [650 375  13  18]
 [695 365  19  21]
 [791 370  26  28]
 [883 362  19  23]
 [928 379  21  22]
 [949 373  18  22]
 [970 375  13  20]
 [987 379  16  21]
 [755 370  21  27]
 [744 375  17  20]
 [842 377  15  21]
 [828 383  12  16]]",rain
rain_02334,"[[449 218  86  98]
 [710 143  60  70]
 [522 105  69  57]
 [382 154  48  59]
 [255 153  47  65]
 [168 239  77  82]
 [ 67 173  50  94]
 [  9 166  31  66]]",rain
rain_02335,"[[199 117  56  91]
 [443  60  46  92]
 [633  41  49  59]
 [721 191 110 103]
 [903 100  42  48]]",rain
rain_02144,"[[373 337  16  28]
 [ 92 353  29  22]
 [602 368  17  27]
 [678 370  31  17]]",rain
rain_02145,"[[608 500  42  59]
 [865 431  37  47]
 [688 457  35  45]
 [537 399  31  41]
 [592 356  23  29]
 [475 349  29  39]
 [438 445  36  50]
 [208 437  29  41]
 [213 410  28  35]
 [ 55 471  41  34]]",rain
rain_02336,"[[478 634  58  61]
 [296 546  68  65]
 [570 496  36  48]
 [903 483  31  49]
 [836 505  23  55]]",rain
rain_02146,"[[550 110  49  65]
 [220 190  37  51]
 [ 93 223  28  34]]",rain
rain_02337,"[[468 165  72  82]
 [635 157  56  65]
 [894  81  71 113]
 [389 139  67  70]
 [716  70  63  83]
 [611  31  62  83]
 [326 103  35  53]
 [ 54  26  39  72]
 [131  14  43  36]]",rain
rain_02147,[[737 389  17  25]],rain
rain_02338,[[722 272  35  39]],rain
rain_02148,"[[ 164  122   23   32]
 [ 198  143   23   32]
 [ 289  173   24   24]
 [ 336  165   23   24]
 [ 452  163   17   34]
 [ 514  186   21   28]
 [ 612  175   26   31]
 [ 810  183   27   31]
 [1000  191   24   31]
 [  33   60   27   36]
 [ 325   93   29   45]]",rain
rain_02149,"[[748 258  24  30]
 [719 251  21  30]
 [370 250  24  27]
 [334 233  23  29]]",rain
rain_02339,"[[918 163  62  76]
 [829 196  44  52]
 [741 152  46  53]
 [567 253  48  63]
 [429 237  45  88]
 [331 216  65  79]
 [ 45 256  45  59]
 [813 205  21  36]]",rain
rain_02150,"[[315 163  90 116]
 [922 245 101 154]
 [186  87  40  63]
 [ 43 166  57  52]
 [145 129  28  36]
 [656  89  21  41]
 [852 128  12  39]]",rain
rain_02151,[[882 234   9  23]],rain
rain_02340,[[487 304  23  33]],rain
rain_02152,"[[187 327  13  15]
 [251 319  11  13]
 [283 319   9  23]
 [356 321  14  12]
 [397 306  13  15]
 [494 317  10  12]
 [538 309  13  15]
 [560 317  10  10]
 [674 318  13  16]
 [685 316  14  19]
 [737 324  16  17]
 [808 318  14  17]
 [832 317  15  15]
 [934 304  17  18]
 [ 11 327  15  10]
 [371 329  16  16]]",rain
rain_02341,[[478 132  50  55]],rain
rain_02153,"[[703 233  37  44]
 [758 195  40  42]]",rain
rain_02342,"[[325 188  65  71]
 [596  41  62  84]
 [818 120  47  77]
 [140 121  46  38]]",rain
rain_02154,"[[465 226  23  34]
 [569 235  20  27]
 [528 227  25  30]
 [383 258  20  22]
 [204 238  12  32]
 [598 226  22  34]]",rain
rain_02343,"[[447 230  22  34]
 [469 221  31  42]]",rain
rain_02155,"[[676 101  46  52]
 [869  61  23  33]
 [ 33  79  24  34]]",rain
rain_02344,"[[343 215  44  53]
 [501 242  39  52]
 [554 213  35  45]]",rain
rain_02156,[[747 100  20  41]],rain
rain_02345,"[[363 217  27  58]
 [614 198  23  48]
 [773 177  49  56]
 [ 92 162  31  49]]",rain
rain_02346,"[[653 379  18  21]
 [557 353  15  25]
 [732 395  12  12]
 [844 386  12  14]]",rain
rain_02157,"[[342 188  27  54]
 [ 96 198  22  27]
 [413 206  19  33]
 [142 193  16  22]
 [955 180  60 103]
 [  0 325  26  38]]",rain
rain_02347,"[[413 666  69  52]
 [982 589  29  29]
 [599 525  21  23]]",rain
rain_02158,"[[672 806  61  72]
 [192 842  36  46]
 [ 46 786  24  24]
 [152 795  18  20]
 [342 831  19  44]]",rain
rain_02348,"[[846  35  53  49]
 [487 119  73  86]
 [123  67  67  81]
 [899 171  70  89]
 [550   1  60  51]]",rain
rain_02159,"[[721 280  77 110]
 [207 232  42  96]]",rain
rain_02349,[[706 350  10  11]],rain
rain_02350,"[[ 405  338   81   53]
 [ 419  107   30   38]
 [1016  229    8   42]]",rain
rain_02160,"[[545 437  19  24]
 [231 393  16  16]]",rain
rain_02351,"[[636  81  24  46]
 [735  79  34  44]
 [792  79  43  49]
 [861  63  46  60]
 [919  88  50  74]]",rain
rain_02161,"[[ 82  92  40  60]
 [372 151  40  45]
 [532 102  29  30]
 [639  86  47  59]
 [799 123  32  33]
 [968 136  31  38]
 [740 127  17  21]]",rain
rain_02352,[[415 247  93  80]],rain
rain_02162,"[[158 100  54  67]
 [539 126  35  42]
 [716 128  29  39]
 [810 128  18  25]
 [893 126  29  31]]",rain
rain_02353,"[[612 208  77 114]
 [528 414  15  22]]",rain
rain_02163,"[[444 337  13  15]
 [503 331  13  15]]",rain
rain_02354,"[[  0 179  24  87]
 [240 157  58  69]
 [ 54 147  55  67]
 [280 104  55  65]
 [435 213  58  80]
 [411 186  43  74]
 [574 124  51  61]
 [693 186  49  57]
 [738 132  41  51]
 [915 155  53  60]
 [950 111  50  51]]",rain
rain_02164,[[461 389  76 111]],rain
rain_02355,"[[ 88 339  15  17]
 [173 329  13  14]]",rain
rain_02356,"[[476 294  13  19]
 [626 261  17  20]
 [796 283  16  23]]",rain
rain_02357,"[[641 120  43  49]
 [764 167  33  39]
 [884 115  23  35]
 [905 157  18  31]
 [225 171  31  38]
 [  0 206  15  23]
 [565 251  13  17]
 [399 250  12  16]
 [449 269  10  12]]",rain
rain_02358,[[359  95  92 117]],rain
rain_02167,"[[249 138  96 100]
 [450 208  73 124]
 [966 155  54  86]
 [707 105  55 104]
 [357 156  52  70]]",rain
rain_02359,[[573 277  28  36]],rain
rain_02168,"[[507 218 114 183]
 [754 855  73 128]]",rain
rain_02360,[[743 234  28  41]],rain
rain_02169,"[[153 284 166 222]
 [389 279  41  50]
 [504 269  24  30]
 [567 267  42  53]
 [169 213  46  49]
 [ 81 243  29  36]
 [672 286  27  35]
 [644 262  19  20]
 [730 257  23  24]
 [815 229  36  49]
 [945 229  23  31]
 [886 262  13  17]
 [533 260  14  25]
 [365 254  27  31]]",rain
rain_02361,[[382 420 169 166]],rain
rain_02362,[[510 180  32  43]],rain
rain_02170,"[[363 324  60  41]
 [462 662  16  14]
 [479 599  11   9]]",rain
rain_02363,"[[392  96  47  72]
 [245 177  21  28]
 [216 187  18  30]
 [614 164  24  29]
 [807 165  36  46]
 [898 152  28  38]
 [868 156  23  31]
 [684 170  16  19]
 [572 172  13  17]
 [991 176   9  20]]",rain
rain_02171,"[[143 226  49  63]
 [349 252  37  50]
 [193 230  38  55]
 [663 268  12  16]]",rain
rain_02364,"[[353 156  31  34]
 [560 186  31  42]
 [756 114  26  30]
 [212 187  36  39]]",rain
rain_02172,"[[ 44 310  29  31]
 [150 360  29  31]
 [313 299  32  35]
 [359 331  28  38]
 [409 206  38  53]
 [943 231  28  59]]",rain
rain_02365,"[[648 785  99 120]
 [601 895  86 128]]",rain
rain_02173,"[[372 427  15  16]
 [133 432  16  20]
 [415 423  17  20]
 [956 408  16  14]]",rain
rain_02366,"[[546 288  24  35]
 [626 302  14  18]]",rain
rain_02174,"[[632 199  39  41]
 [461 257  41  37]
 [822 343  20  18]
 [900 334  15  21]
 [956 318  19  25]
 [741 343  17  20]
 [732 202  20  20]
 [  1 215  15  32]]",rain
rain_02367,"[[865 407  22  22]
 [930 415  22  22]]",rain
rain_02368,"[[882 226  27  36]
 [801 212  31  37]
 [723 205  29  38]
 [391 262  22  36]
 [311 343  20  24]
 [447 299  19  20]
 [235 240  21  28]]",rain
rain_02175,"[[648 114  56  75]
 [391 150  73  88]
 [376  69  57  72]
 [ 89   6  71  94]
 [ 49  17  45  84]
 [223   7  61  54]
 [458  27  44  59]]",rain
rain_02369,"[[576 130  71 108]
 [486 131  60  89]
 [167  99  59  94]
 [271 280  72 112]
 [415 281  62 110]
 [622 301  71 115]
 [741 307  55 105]
 [972  43  48  89]
 [961 217  54  74]
 [344   0  71  48]
 [742  53  39  77]
 [873  57  45  64]]",rain
rain_02370,"[[277 108  45  62]
 [526 171  53  65]
 [778 196  53  67]
 [966  93  51  68]
 [861  63  55  60]
 [755 136  49  55]
 [561  27  52  63]
 [690  26  59  64]
 [483  78  47  61]
 [354  84  46  54]
 [231  83  41  49]
 [ 81  79  66  81]
 [453  83  31  50]
 [980  56  36  33]]",rain
rain_02176,[[392 147  36  58]],rain
rain_02177,"[[294 128  45  77]
 [566  94  54  73]
 [688 355  34  64]]",rain
rain_02371,[[573 217  24  30]],rain
rain_02372,"[[499 218  31  40]
 [328 222  23  31]
 [277 228  25  29]
 [225 226  16  19]
 [669 281  16  22]
 [801 266  12  10]
 [829 265  14  18]
 [966 267   8  13]
 [223 225  15  17]
 [567 249  19  29]
 [768 251   9  17]
 [423 247  21  27]
 [ 29 219  32  43]
 [616 259  13  24]
 [846 274  12  15]
 [703 276  13  16]]",rain
rain_02178,"[[471 324   6  15]
 [534 330  12  16]
 [772 326  12  18]
 [303 323  11  15]
 [282 318  19  14]]",rain
rain_02373,"[[622 131  44  96]
 [328 206  99  57]]",rain
rain_02179,"[[ 850   79   61   76]
 [ 869  194   54   88]
 [1005  158   18   75]
 [ 420  199   58   72]
 [ 327  176   55   71]
 [ 639  201   57   71]
 [ 742  211   47   61]
 [ 497  206   57   72]
 [ 165  215   66   70]]",rain
rain_02374,"[[441 224 110 158]
 [153 433  90 119]
 [717 299  49 103]
 [735 160  52  65]]",rain
rain_02180,"[[721  86  58  80]
 [672  48  44  65]
 [648  46  35  72]
 [676 275  79  98]
 [402  65  72 110]
 [192  66  59  92]]",rain
rain_02375,"[[139 385  21  25]
 [187 354  23  28]
 [221 385  22  23]]",rain
rain_02376,"[[516 317  19  20]
 [658 354  14  21]]",rain
rain_02181,"[[272 583  26  29]
 [474 522  73  73]
 [630 571  29  30]
 [906 569  32  32]]",rain
rain_02377,"[[314 380  13  15]
 [917 383  10  11]
 [ 17 369  11  10]
 [ 35 372  11  12]
 [ 58 368  11  13]
 [126 378  10  14]
 [163 385   9  11]]",rain
rain_02182,"[[227  50  71  81]
 [234 129  75 108]
 [697  28  56  80]]",rain
rain_02378,[[242 206  22  22]],rain
rain_02183,"[[473  81  68  81]
 [308 368  50  50]
 [718 328  49  60]
 [ 74 250  26  58]
 [ 55  80  49  54]
 [955 314  47  60]
 [680 134  28  32]]",rain
rain_02379,"[[819 203 108 131]
 [410 280  21  25]
 [378 298  22  26]]",rain
rain_02184,[[792 103  65  64]],rain
rain_02380,"[[319 159  27  26]
 [238  38  12  10]]",rain
rain_02185,[[623 163  39  57]],rain
rain_02381,[[125 138  41  43]],rain
rain_02186,"[[ 94 141  41  48]
 [141 178  18  25]
 [162 153  26  33]
 [374 170  38  42]
 [477 166  26  58]
 [909 200  22  24]
 [891 194  13  19]]",rain
rain_02382,"[[508 198  23  22]
 [715 292  30  55]
 [210 140  29  46]
 [241 193  33  34]]",rain
rain_02187,"[[732 227  16  31]
 [643 258  12  14]
 [897 260  12  26]]",rain
rain_02383,"[[344   0  67  68]
 [524   3  81  66]
 [640   1  78  48]
 [955   0  61  29]
 [572 126  62  79]
 [  0   8  33  93]
 [784   2  65  34]]",rain
rain_02188,[[712 239  18  15]],rain
rain_02189,[[569 279  22  31]],rain
rain_02384,"[[ 223   83   57   78]
 [  87  141   47   54]
 [  59  172   30   32]
 [ 279  118   39   61]
 [ 398  176   14   20]
 [ 501  180   15   11]
 [ 500  203   14   15]
 [ 561  129   41   65]
 [ 670  161   30   33]
 [ 874  154   51   54]
 [ 820  189   23   27]
 [ 788  172   14   18]
 [ 739  187   11   10]
 [1008  190   12   17]
 [ 943  203   15   13]
 [ 979  201   10   10]]",rain
rain_02190,[[278 387  23  36]],rain
rain_02191,[[647 198  33  42]],rain
rain_02192,"[[607 270  19  30]
 [ 86 241  14  15]
 [753 262  19  21]]",rain
rain_02386,"[[196 165  30  43]
 [987 116  20  36]]",rain
rain_02387,"[[263 292  23  23]
 [522 229  37  39]
 [945 175  33  40]]",rain
rain_02193,[[565 568  54  57]],rain
rain_02194,[[551 134  36  50]],rain
rain_02388,[[719 135  36  39]],rain
rain_02195,"[[105  40  60  72]
 [292  97  65  66]
 [165 184  69  70]
 [ 58 285  65  69]
 [453 262  76  67]
 [612  42  49  65]
 [471  18  68  68]
 [760   1  57  23]
 [896   1  56  24]]",rain
rain_02389,"[[720 131  45  53]
 [435   1  24  23]
 [663  31  29  25]
 [ 82  61  24  37]]",rain
rain_02196,[[364 289 156 215]],rain
rain_02390,"[[508 169  90  95]
 [311  34  78  96]
 [690   0  83  18]
 [ 60   9  59  70]]",rain
rain_02197,[[491 246  32  32]],rain
rain_02198,"[[788 202  37  57]
 [490 237  40  50]]",rain
rain_02199,"[[481  90  74  99]
 [457   4  77  64]
 [409  77  54  57]]",rain
rain_02200,"[[557 219  23  26]
 [101 267  20  18]]",rain
rain_02201,[[522 172 153 204]],rain
rain_02202,"[[541 261  28  33]
 [664 263  23  32]
 [192 257  12  18]
 [ 25 325  10  16]]",rain
rain_02203,"[[441 222  11  17]
 [599 222  11  20]
 [859 269  21  31]
 [ 97 236   9  14]]",rain
rain_02204,[[518 319  57 109]],rain
rain_02205,"[[551 111  86 125]
 [243 140  76 101]]",rain
rain_02206,"[[175 182  41  46]
 [378 216  32  34]
 [436 222  30  20]
 [360 204  14  24]]",rain
rain_02207,"[[155 190  27  43]
 [476 119  22  50]
 [496 165  33  39]
 [665  81  34  43]]",rain
rain_02208,"[[534 209  37  58]
 [283 163  52  48]
 [283 227  33  31]
 [662 187  21  27]
 [762 168  27  29]
 [847 170   8  14]
 [894 183  10  14]
 [918 168   8  15]]",rain
rain_02209,[[617 314  19  29]],rain
rain_02210,[[557 130  29  39]],rain
rain_02211,"[[151 258  31  41]
 [308 285  30  30]
 [487 322  32  25]
 [545 313  25  27]
 [903 302  30  34]
 [ 22 335  29  31]
 [981 354  18  25]
 [831 353  14  24]
 [465 340  16  22]]",rain
rain_02212,"[[583 369  38  51]
 [716 120  39  61]
 [838 112  32  44]
 [257 104  27  33]]",rain
rain_02213,[[312 326  17  22]],rain
rain_02214,"[[146 300  22  29]
 [201 311  22  27]
 [367 284  24  29]
 [411 312  22  24]
 [576 270  25  35]
 [736 311  22  29]]",rain
rain_02215,"[[413 219  41  47]
 [ 87 167  16  34]]",rain
rain_02216,"[[ 61 185  59  66]
 [134  84  63  82]
 [216 139  62  87]
 [452 165  66  58]
 [458 129  39  35]
 [552 133  87  90]
 [707 163  50  55]
 [766 153  52  78]]",rain
rain_02217,"[[845 146  76 107]
 [192 377  12  17]
 [220 380  10  11]
 [257 379  14  15]
 [296 389  11  14]
 [400 377  10  16]
 [482 392  10  14]]",rain
rain_02218,[[437 198 111 125]],rain
rain_02219,"[[236 152  37  23]
 [635 150  52  37]
 [803 146  37  22]]",rain
rain_02220,"[[257 253  12  13]
 [355 249  13  17]
 [388 243  10  17]]",rain
rain_02221,"[[449  93  58  70]
 [243  11  51  57]
 [659  15  35  34]
 [722  25  30  36]
 [413  55  28  63]]",rain
rain_02222,"[[466 170  47  46]
 [189 256   9  16]]",rain
rain_02223,"[[971 292  37  57]
 [723 307  12   9]
 [760 309  11  14]
 [782 314  12  12]
 [806 313  12  13]
 [836 330   8  10]]",rain
rain_02224,"[[945  79  34  51]
 [785  72  39  45]
 [697 110  41  36]
 [700 161  43  59]
 [508 140  40  44]
 [552  86  39  45]
 [621  79  22  35]
 [649  69  37  40]
 [333 122  42  51]
 [232 100  45  66]
 [158 135  47  64]
 [ 87 156  48  52]
 [ 39 151  39  45]
 [ 13 129  31  40]
 [466 214  43  65]
 [755  92  24  23]]",rain
rain_02225,[[678 450  18  21]],rain
rain_02226,[[931 298  28  26]],rain
rain_02227,[[520 105  41  58]],rain
rain_02228,"[[711 137  15  22]
 [810 158  14  22]
 [448 314  21  25]
 [437 300  16  16]]",rain
rain_02229,"[[385 159  44  57]
 [546 168  41  56]
 [421 132  36  40]]",rain
rain_02230,"[[427 181 124 121]
 [880 199  29  39]]",rain
rain_02231,"[[163 170  36  48]
 [311 188  39  52]
 [702 154  46  52]
 [875 145  38  52]]",rain
rain_02232,"[[364 123  65  80]
 [637 148  44  51]
 [843 190  32  42]
 [154 100  48  50]
 [877 189  27  43]
 [594 176  19  37]
 [559 159  29  44]
 [486 130  39  41]
 [426 131  16  26]
 [237 129  21  28]
 [210 128  22  28]
 [136 139  25  26]
 [ 69 142  37  33]
 [  2 115  51  59]]",rain
rain_02233,"[[395  79  53  72]
 [645 107  52  55]
 [880  98  25  35]]",rain
rain_02234,"[[332  96  39  54]
 [721 160  46  46]]",rain
rain_02235,"[[797  91  50  64]
 [508  44  49  52]
 [222 119  53  67]
 [220  73  40  35]
 [420 243  33  56]
 [448 172  27  52]]",rain
rain_02236,"[[495 131  53  50]
 [203 145  45  50]]",rain
rain_02237,"[[121 174  59  78]
 [498 101  63  76]
 [491  26  37  46]
 [746  24  67  64]
 [709  28  33  49]
 [991   0  33  39]
 [433 113  54  49]]",rain
rain_02238,"[[768 465  28  51]
 [845 469  15  37]
 [327 482  26  31]
 [191 492  28  36]
 [ 63 493  26  27]
 [  4 533  23  28]
 [497 453  41  84]]",rain
rain_02239,[[410  81 111 146]],rain
rain_02240,"[[386 170 109 156]
 [614  58  81 131]]",rain
rain_02241,"[[134 273  25  24]
 [205 256  19  31]
 [296 252  19  29]
 [362 248  13  19]
 [253 246  13  21]]",rain
rain_02242,"[[760 253  51  40]
 [528 221  48  49]
 [396 203  49  51]
 [181 185  74  65]
 [ 81 220  30  30]]",rain
rain_02243,"[[307 163  27  52]
 [529 186  26  33]
 [597 207  22  25]
 [701 207  24  29]
 [640 212  14  19]
 [478 197  17  20]
 [417 166  31  40]
 [909  59 101 122]
 [402 189  16  17]
 [335 173  24  32]
 [375 202  17  19]
 [240 178  11  25]
 [377 189  11  11]
 [791 209  19  25]
 [364 195  13  12]]",rain
rain_02244,"[[173 126  57  59]
 [452 145  75  84]
 [691 211  73  97]
 [636  25  64  80]
 [381  15  62  77]
 [211  23  62  67]
 [960   2  54  51]]",rain
rain_02246,[[462 638  59  77]],rain
rain_02247,"[[341 269  19  26]
 [ 31 248  14  22]]",rain
rain_02249,"[[491 350  26  27]
 [458 366  16  18]]",rain
rain_02250,[[500 273  78  89]],rain
rain_02251,"[[252 388  33  43]
 [403 270  42  48]]",rain
rain_02252,"[[457 112  67  72]
 [591  91  63  85]
 [748 193  69 100]
 [929  13  74  68]
 [541  79  35  52]
 [196  84  60  78]
 [  1  60  63  62]]",rain
